Seq_id	Size	Description
305	+	1036462	1047151	10689
308	-	3232603	3221913	10690
309	-	3468894	3458205	10689
310	-	4694724	4684034	10690
312	+	2098230	2108914	10684
316	+	3148533	3159223	10690
319	-	3852106	3841416	10690
320	-	3260259	3249570	10689
323	-	1101519	1090835	10684
324	+	3979110	3989811	10701
326	+	3916185	3926880	10695
327	-	3156938	3146249	10689
328	+	1767999	1778688	10689
329	+	3758523	3769211	10688
330	-	3245829	3235145	10684
331	+	1679562	1690245	10683
335	+	3030132	3040821	10689
338	+	322870	333560	10690
341	-	134877	124187	10690
342	-	2844293	2833591	10702
343	+	3268491	3279181	10690
344	-	812522	801833	10689
--------------------------------------------------------------------------------
Block #657
Seq_id	Strand	Start	End	Length
95	+	2697108	2698254	1146
99	-	3456777	3455631	1146
100	+	3291801	3292947	1146
102	-	4414408	4413262	1146
103	+	466328	467474	1146
105	-	2502498	2501358	1140
108	-	3241433	3240287	1146
110	-	2239562	2238416	1146
112	+	697925	699071	1146
114	+	983340	984486	1146
118	+	1335801	1336947	1146
119	+	2100442	2101588	1146
120	+	791477	792623	1146
121	-	2937505	2936359	1146
122	-	1081500	1080354	1146
123	-	941395	940249	1146
124	+	486376	487522	1146
127	-	2365954	2364808	1146
128	-	4404829	4403683	1146
130	+	3111379	3112525	1146
132	-	1215429	1214283	1146
134	-	3831066	3829920	1146
137	-	1429063	1427917	1146
139	+	2202272	2203418	1146
140	-	3553508	3552362	1146
141	-	3703362	3702216	1146
144	-	2941748	2940602	1146
145	+	1236608	1237754	1146
148	-	2491388	2490242	1146
149	+	3255463	3256609	1146
153	-	3151661	3150515	1146
154	+	4282299	4283445	1146
155	-	3202124	3200978	1146
157	-	1448911	1447771	1140
159	-	3340499	3339353	1146
160	+	152557	153697	1140
161	-	4298590	4297444	1146
163	-	4525009	4523863	1146
167	-	4542890	4541743	1147
168	-	181831	180685	1146
170	-	780059	778912	1147
171	-	4199457	4198311	1146
173	+	1044232	1045378	1146
175	+	4400666	4401812	1146
176	+	3789817	3790963	1146
179	-	2902751	2901605	1146
180	-	3840863	3839716	1147
183	+	4198975	4200121	1146
184	-	2242962	2241816	1146
185	+	4387142	4388288	1146
189	+	487449	488595	1146
192	-	1612849	1611703	1146
199	+	543223	544369	1146
200	-	3165700	3164554	1146
205	-	3322301	3321155	1146
207	-	3177918	3176772	1146
211	+	4217352	4218465	1113
214	-	567404	566258	1146
216	-	4099107	4097961	1146
217	-	4080340	4079194	1146
218	-	3108074	3106928	1146
219	+	58650	59796	1146
220	+	1262957	1264103	1146
221	+	4544956	4546101	1145
225	-	1437632	1436485	1147
227	+	1762809	1763955	1146
230	+	3740832	3741979	1147
233	-	2459016	2457870	1146
235	-	703945	702799	1146
238	-	1344581	1343435	1146
239	+	2535487	2536633	1146
240	-	3492299	3491153	1146
242	+	3191762	3192908	1146
244	-	3742881	3741734	1147
245	+	4497841	4498987	1146
247	+	4172413	4173559	1146
249	-	3222535	3221389	1146
250	-	2640975	2639829	1146
252	+	48165	49311	1146
253	-	2742653	2741507	1146
257	-	541764	540618	1146
258	+	1567034	1568180	1146
260	+	15399	16545	1146
261	-	3540778	3539632	1146
262	+	791467	792613	1146
265	+	1977958	1979104	1146
266	-	4202296	4201150	1146
269	-	2951172	2950026	1146
272	+	3679173	3680319	1146
275	-	3090716	3089570	1146
276	-	3173045	3171899	1146
279	-	2856369	2855228	1141
282	+	486427	487573	1146
283	-	3338292	3337146	1146
285	+	4306483	4307629	1146
287	+	3701965	3703111	1146
288	-	2990099	2988953	1146
289	-	3743705	3742565	1140
290	-	2339964	2338818	1146
291	-	3166582	3165436	1146
292	-	3463119	3461973	1146
300	-	4313866	4312720	1146
301	-	3177071	3175925	1146
305	+	1055770	1056917	1147
308	-	3215516	3214370	1146
309	-	3453055	3451909	1146
310	-	4673447	4672301	1146
312	+	2112919	2114065	1146
316	+	3169810	3170956	1146
319	-	3832347	3831200	1147
320	-	3243173	3242027	1146
323	-	1086038	1084898	1140
324	+	3995955	3997101	1146
326	+	3932031	3933177	1146
327	-	3141098	3139952	1146
328	+	1785085	1786231	1146
329	+	3775607	3776753	1146
330	-	3230354	3229214	1140
331	+	1696014	1697160	1146
335	+	3046027	3047173	1146
338	+	347447	348593	1146
341	+	48919	50065	1146
342	-	2827447	2826301	1146
343	+	3284389	3285535	1146
344	-	796627	795481	1146
--------------------------------------------------------------------------------
Block #658
Seq_id	Strand	Start	End	Length
95	+	2700272	2708387	8115
99	-	3453613	3445498	8115
100	+	3294965	3303069	8104
102	-	4411244	4403129	8115
103	+	469492	477606	8114
105	-	2499352	2491242	8110
108	-	3238269	3230154	8115
110	-	2236398	2228283	8115
112	+	701089	709204	8115
114	+	986504	994619	8115
118	+	1338965	1347080	8115
119	+	2103606	2111721	8115
120	+	794641	802756	8115
121	+	2913318	2921433	8115
122	-	1078336	1070221	8115
123	-	938231	930116	8115
124	+	489540	497655	8115
127	-	2362790	2354675	8115
128	-	4401665	4393550	8115
130	+	3114543	3122658	8115
132	-	1212265	1204150	8115
134	-	3827902	3819787	8115
137	-	1425899	1417749	8150
139	+	2205436	2213551	8115
140	-	3550357	3542242	8115
141	-	3700198	3692083	8115
144	+	2917551	2925665	8114
145	+	1239772	1247887	8115
148	-	2488224	2480109	8115
149	+	3258613	3266727	8114
153	-	3148497	3140382	8115
154	+	4285463	4293575	8112
155	-	3198960	3190845	8115
157	-	1445765	1437650	8115
159	-	3337335	3329220	8115
160	+	155703	163817	8114
161	-	4295426	4287311	8115
163	-	4521845	4513731	8114
167	-	4539725	4531610	8115
168	-	178667	170553	8114
170	+	755879	763994	8115
171	-	4196293	4188178	8115
173	+	1047396	1055511	8115
175	+	4403830	4411945	8115
176	+	3792969	3801082	8113
179	-	2899600	2891485	8115
180	-	3837698	3829583	8115
183	+	4202139	4210254	8115
184	-	2239798	2231683	8115
185	+	4390306	4398421	8115
189	+	490613	498728	8115
192	-	1609685	1601570	8115
199	+	546387	554502	8115
200	-	3162536	3154421	8115
205	-	3319137	3311022	8115
207	-	3174754	3166639	8115
211	+	4221292	4229404	8112
214	-	564240	556125	8115
216	-	4095943	4087828	8115
217	-	4077189	4069074	8115
218	-	3104910	3096798	8112
219	+	61814	69929	8115
220	-	1287125	1279021	8104
221	+	4548119	4556234	8115
225	-	1434467	1426352	8115
227	+	1765973	1774088	8115
230	+	3743997	3752112	8115
233	-	2455852	2447737	8115
235	-	700781	692666	8115
238	-	1341429	1333314	8115
239	+	2538651	2546766	8115
240	-	3489135	3481020	8115
242	+	3194926	3203041	8115
244	-	3736008	3727961	8047
245	+	4501005	4509120	8115
247	+	4175577	4183692	8115
249	-	3219372	3211257	8115
250	-	2637811	2629696	8115
252	+	51317	59432	8115
253	-	2739501	2731386	8115
257	-	538600	530485	8115
258	+	1570186	1578301	8115
260	+	18551	26662	8111
261	-	3537626	3529511	8115
262	+	794631	802746	8115
265	+	1981110	1989225	8115
266	-	4199132	4191017	8115
269	-	2948021	2939906	8115
272	+	3682337	3690449	8112
275	-	3087552	3079437	8115
276	-	3169881	3161766	8115
279	-	2853222	2845107	8115
282	+	489591	497706	8115
283	-	3335128	3327013	8115
285	+	4309647	4317760	8113
287	+	3705129	3713243	8114
288	+	2965920	2974035	8115
289	-	3740559	3732444	8115
290	-	2336800	2328685	8115
291	-	3163418	3155303	8115
292	-	3459955	3451841	8114
300	-	4310702	4302589	8113
301	-	3173907	3165792	8115
305	+	1058935	1067050	8115
308	-	3212352	3204236	8116
309	-	3449891	3441776	8115
310	-	4670283	4662168	8115
312	+	2116071	2124185	8114
316	+	3172974	3181089	8115
319	-	3829182	3821067	8115
320	-	3240009	3231894	8115
323	-	1082892	1074777	8115
324	-	4020133	4012019	8114
326	+	3935195	3943310	8115
327	-	3137934	3129819	8115
328	+	1788249	1796364	8115
329	+	3778771	3786886	8115
330	-	3226431	3218316	8115
331	+	1700499	1708612	8113
335	-	3070206	3062091	8115
338	+	350599	358714	8115
341	+	52083	60197	8114
342	+	2803268	2811383	8115
343	-	3308568	3300453	8115
344	+	772450	780564	8114
--------------------------------------------------------------------------------
Block #659
Seq_id	Strand	Start	End	Length
95	+	2716719	2717750	1031
99	-	3445466	3444420	1046
100	+	3303101	3304147	1046
102	-	4403097	4402051	1046
103	+	477638	478684	1046
105	-	2491210	2490164	1046
108	-	3230122	3229076	1046
110	-	2228251	2227205	1046
112	+	709236	710282	1046
114	+	994651	995697	1046
118	+	1347112	1348158	1046
119	+	2111753	2112799	1046
120	+	802788	803834	1046
121	+	2921465	2922511	1046
122	-	1070189	1069143	1046
123	-	930084	929038	1046
124	+	497687	498733	1046
127	-	2354643	2353597	1046
128	-	4393518	4392472	1046
130	+	3122690	3123736	1046
132	-	1204118	1203072	1046
134	-	3819755	3818709	1046
137	-	1417717	1416671	1046
139	+	2213583	2214629	1046
140	-	3542210	3541164	1046
141	-	3692051	3691005	1046
144	+	2925697	2926743	1046
145	+	1247919	1248965	1046
148	-	2480077	2479031	1046
149	+	3266759	3267805	1046
153	-	3140350	3139304	1046
154	+	4293607	4294653	1046
155	-	3190813	3189767	1046
157	-	1437618	1436572	1046
159	-	3329188	3328142	1046
160	+	163849	164895	1046
161	-	4287279	4286233	1046
163	-	4513699	4512653	1046
167	-	4531578	4530532	1046
168	-	170521	169475	1046
170	+	764026	765072	1046
171	-	4188146	4187100	1046
173	+	1055543	1056589	1046
175	+	4411977	4413023	1046
176	+	3801114	3802160	1046
179	-	2891453	2890407	1046
180	-	3829551	3828505	1046
183	+	4210286	4211332	1046
184	-	2231651	2230605	1046
185	+	4398453	4399499	1046
189	+	498760	499806	1046
192	-	1601538	1600492	1046
199	+	554534	555580	1046
200	-	3154389	3153343	1046
205	-	3310990	3309944	1046
207	-	3166607	3165561	1046
211	+	4229436	4230482	1046
214	-	556093	555047	1046
216	-	4087796	4086750	1046
217	-	4069042	4067996	1046
218	-	3096766	3095720	1046
219	+	69961	71007	1046
220	-	1278989	1277943	1046
221	+	4556266	4557312	1046
225	-	1426320	1425274	1046
227	+	1774120	1775166	1046
230	+	3752144	3753190	1046
233	-	2447705	2446659	1046
235	-	692634	691588	1046
238	-	1333282	1332236	1046
239	+	2546798	2547844	1046
240	-	3480988	3479942	1046
242	+	3203073	3204119	1046
244	-	3718776	3717768	1008
245	+	4509152	4510198	1046
247	+	4183724	4184770	1046
249	-	3211225	3210179	1046
250	-	2629664	2628618	1046
252	+	59464	60510	1046
253	-	2731354	2730308	1046
257	-	530453	529407	1046
258	+	1578333	1579379	1046
260	+	26694	27740	1046
261	-	3529479	3528433	1046
262	+	802778	803824	1046
265	+	1989257	1990303	1046
266	-	4190985	4189939	1046
269	-	2939874	2938828	1046
272	+	3690481	3691527	1046
275	-	3079405	3078359	1046
276	-	3161734	3160688	1046
279	-	2845075	2844028	1047
282	+	497738	498784	1046
283	-	3326981	3325935	1046
285	+	4317792	4318838	1046
287	+	3713275	3714321	1046
288	+	2974067	2975113	1046
289	-	3732412	3731366	1046
290	-	2328653	2327607	1046
291	-	3155271	3154225	1046
292	-	3451809	3450763	1046
300	-	4302557	4301511	1046
301	-	3165760	3164714	1046
305	+	1067082	1068128	1046
308	-	3204204	3203158	1046
309	-	3441744	3440698	1046
310	-	4662136	4661090	1046
312	+	2124217	2125263	1046
316	+	3181121	3182167	1046
319	-	3821035	3819989	1046
320	-	3231862	3230816	1046
323	-	1074745	1073699	1046
324	-	4011987	4010941	1046
326	+	3943342	3944388	1046
327	-	3129787	3128741	1046
328	+	1796396	1797442	1046
329	+	3786918	3787964	1046
330	-	3218284	3217238	1046
331	+	1708644	1709690	1046
335	-	3062059	3061013	1046
338	+	358746	359792	1046
341	+	60229	61275	1046
342	+	2811415	2812461	1046
343	-	3300421	3299375	1046
344	+	780596	781642	1046
--------------------------------------------------------------------------------
Block #660
Seq_id	Strand	Start	End	Length
95	+	2718356	2721404	3048
99	-	3443814	3440840	2974
100	+	3304753	3307726	2973
102	-	4402032	4398983	3049
103	+	479290	482338	3048
105	-	2490145	2487097	3048
108	-	3228470	3225496	2974
110	-	2227186	2224137	3049
112	+	710888	713861	2973
114	+	997080	1000053	2973
118	+	1348177	1351225	3048
119	+	2112818	2115866	3048
120	+	804440	807413	2973
121	+	2922530	2925578	3048
122	-	1068537	1065563	2974
123	-	929019	925970	3049
124	+	498752	501800	3048
127	-	2353578	2350529	3049
128	-	4391866	4388892	2974
130	+	3123755	3126803	3048
132	-	1203053	1200004	3049
134	-	3818690	3815641	3049
137	-	1416065	1413091	2974
139	+	2214648	2217696	3048
140	-	3541145	3538096	3049
141	-	3690399	3687350	3049
144	+	2926762	2929810	3048
145	+	1249571	1252544	2973
148	-	2478425	2475451	2974
149	+	3267824	3270870	3046
153	-	3138698	3135649	3049
154	+	4295259	4298307	3048
155	-	3189161	3186187	2974
157	-	1436553	1433504	3049
159	-	3328123	3325074	3049
160	+	164914	167961	3047
161	-	4286214	4283165	3049
163	-	4512634	4509585	3049
167	-	4529926	4526952	2974
168	-	169456	166407	3049
170	+	765091	768139	3048
171	-	4186494	4183445	3049
173	+	1057195	1060168	2973
175	+	4413042	4416090	3048
176	+	3802179	3805227	3048
179	-	2890388	2887339	3049
180	-	3827899	3824850	3049
183	+	4211351	4214399	3048
184	-	2230586	2227537	3049
185	+	4399518	4402566	3048
189	+	499825	502873	3048
192	-	1600473	1597424	3049
199	+	556186	559234	3048
200	-	3152737	3149763	2974
205	-	3309338	3306364	2974
207	-	3164955	3161981	2974
211	+	4230501	4233547	3046
214	-	554441	551467	2974
216	-	4086731	4083682	3049
217	-	4067977	4064928	3049
218	-	3095114	3092066	3048
219	+	71613	74661	3048
220	-	1277924	1274875	3049
221	+	4557331	4560379	3048
225	-	1424668	1421694	2974
227	+	1775772	1778745	2973
230	+	3753796	3756860	3064
233	-	2446640	2443591	3049
235	-	691569	688520	3049
238	-	1332217	1329168	3049
239	+	2547863	2550911	3048
240	-	3479923	3476874	3049
242	+	3204725	3207773	3048
244	-	3717749	3714700	3049
245	+	4511125	4514159	3034
247	+	4184789	4187837	3048
249	-	3209573	3206599	2974
250	-	2628012	2624963	3049
252	+	60529	63576	3047
253	-	2730289	2727240	3049
257	-	529388	526339	3049
258	+	1579398	1582446	3048
260	+	27759	30806	3047
261	-	3528414	3525365	3049
262	+	804430	807403	2973
265	+	1990322	1993370	3048
266	-	4189920	4186871	3049
269	-	2938809	2935760	3049
272	+	3692133	3695181	3048
275	-	3077753	3074779	2974
276	-	3160082	3157108	2974
279	-	2844009	2840960	3049
282	+	498803	501851	3048
283	-	3325916	3322867	3049
285	+	4318857	4321904	3047
287	+	3714927	3717900	2973
288	+	2975132	2978180	3048
289	-	3731347	3728298	3049
290	-	2327588	2324539	3049
291	-	3153619	3150645	2974
292	-	3450157	3447183	2974
300	-	4300905	4297856	3049
301	-	3164108	3161134	2974
305	+	1068734	1071782	3048
308	-	3202552	3199578	2974
309	-	3439315	3436341	2974
310	-	4661071	4658022	3049
312	+	2125282	2128329	3047
316	+	3182186	3185234	3048
319	-	3819383	3816319	3064
320	-	3230210	3227236	2974
323	-	1073680	1070631	3049
324	-	4010922	4007873	3049
326	+	3944994	3947976	2982
327	-	3127358	3124384	2974
328	+	1798048	1801021	2973
329	+	3788570	3791543	2973
330	-	3217219	3214170	3049
331	+	1709709	1712757	3048
335	-	3060994	3057945	3049
338	+	360399	363450	3051
341	+	61881	64928	3047
342	+	2812480	2815528	3048
343	-	3299356	3296307	3049
344	+	781661	784709	3048
--------------------------------------------------------------------------------
Block #661
Seq_id	Strand	Start	End	Length
95	+	2721798	2726740	4942
99	-	3440447	3435503	4944
100	+	3308120	3313063	4943
102	-	4398590	4393647	4943
103	+	482732	487675	4943
105	-	2486704	2481753	4951
108	-	3225103	3220159	4944
110	-	2223744	2218801	4943
112	+	714255	719198	4943
114	+	1000447	1005390	4943
118	+	1351619	1356561	4942
119	+	2116260	2121202	4942
120	+	807807	812750	4943
121	+	2927282	2932223	4941
122	-	1065170	1060226	4944
123	-	925577	920634	4943
124	+	502194	507136	4942
127	-	2350136	2345193	4943
128	-	4388499	4383555	4944
130	+	3127197	3132139	4942
132	-	1199611	1194668	4943
134	-	3815248	3810305	4943
137	-	1412698	1407754	4944
139	+	2218090	2223032	4942
140	-	3537703	3532760	4943
141	-	3686957	3682013	4944
144	+	2931514	2936454	4940
145	+	1252938	1257881	4943
148	-	2475058	2470114	4944
149	+	3271264	3276205	4941
153	-	3135256	3130312	4944
154	+	4300011	4304952	4941
155	-	3185794	3180850	4944
157	-	1433111	1428159	4952
159	-	3324681	3319738	4943
160	+	168355	173307	4952
161	-	4282772	4277829	4943
163	-	4509192	4504249	4943
167	-	4526559	4521615	4944
168	-	166014	161071	4943
170	+	769843	774784	4941
171	-	4181742	4176800	4942
173	+	1060562	1065505	4943
175	+	4416484	4421426	4942
176	+	3805621	3810563	4942
179	-	2886946	2882003	4943
180	-	3824457	3819513	4944
183	+	4214793	4219735	4942
184	-	2227144	2222201	4943
185	+	4402960	4407902	4942
189	+	503267	508209	4942
192	-	1597031	1592088	4943
199	+	559628	564571	4943
200	-	3149370	3144426	4944
205	-	3305971	3301027	4944
207	-	3161588	3156644	4944
211	+	4233940	4238881	4941
214	-	551074	546130	4944
216	-	4083289	4078346	4943
217	-	4064535	4059592	4943
218	-	3090363	3085424	4939
219	+	75055	79998	4943
220	-	1273172	1268230	4942
221	+	4560773	4565715	4942
225	-	1421301	1416357	4944
227	+	1779139	1784082	4943
230	+	3759470	3764361	4891
233	-	2443198	2438255	4943
235	-	688127	683184	4943
238	-	1328776	1323833	4943
239	+	2551305	2556247	4942
240	-	3476481	3471538	4943
242	+	3208167	3213110	4943
244	-	3712997	3708055	4942
245	+	4514553	4519495	4942
247	+	4188231	4193173	4942
249	-	3206206	3201262	4944
250	-	2623260	2618318	4942
252	+	63970	68912	4942
253	-	2726847	2721904	4943
257	-	525946	521003	4943
258	+	1582840	1587782	4942
260	+	31200	36142	4942
261	-	3524972	3520029	4943
262	+	807797	812740	4943
265	+	1993764	1998706	4942
266	-	4186478	4181535	4943
269	-	2935367	2930424	4943
272	+	3696381	3701268	4887
275	-	3074386	3069442	4944
276	-	3156715	3151771	4944
279	-	2840567	2835615	4952
282	+	502245	507187	4942
283	-	3322474	3317531	4943
285	+	4322297	4327239	4942
287	+	3718294	3723237	4943
288	+	2979884	2984825	4941
289	-	3727905	3722953	4952
290	-	2324146	2319203	4943
291	-	3150252	3145308	4944
292	-	3446790	3441846	4944
300	-	4296147	4291211	4936
301	-	3160741	3155797	4944
305	+	1072176	1077119	4943
308	-	3199185	3194241	4944
309	-	3435948	3431004	4944
310	-	4657629	4652686	4943
312	+	2128723	2133664	4941
316	+	3185628	3190570	4942
319	-	3813709	3808767	4942
320	-	3226843	3221899	4944
323	-	1070238	1065286	4952
324	-	4006170	4001228	4942
326	+	3948370	3953313	4943
327	-	3123991	3119047	4944
328	+	1801415	1806358	4943
329	+	3791937	3796880	4943
330	-	3213777	3208825	4952
331	+	1713151	1718093	4942
335	-	3056242	3051300	4942
338	+	363844	368787	4943
341	+	66632	71573	4941
342	+	2817232	2822173	4941
343	-	3294604	3289662	4942
344	+	786413	791354	4941
--------------------------------------------------------------------------------
Block #662
Seq_id	Strand	Start	End	Length
95	+	2726742	2729019	2277
99	-	3435502	3433225	2277
100	+	3313065	3315342	2277
102	-	4393646	4391369	2277
103	+	487677	489957	2280
105	-	2480984	2478707	2277
108	-	3220158	3217881	2277
110	-	2218800	2216523	2277
112	+	719200	721477	2277
114	+	1005392	1007669	2277
118	+	1356563	1358840	2277
119	+	2121204	2123481	2277
120	+	812752	815029	2277
121	+	2932225	2934511	2286
122	-	1060225	1057948	2277
123	-	920633	918356	2277
124	+	507138	509415	2277
127	-	2345192	2342915	2277
128	-	4383554	4381285	2269
130	+	3132141	3134418	2277
132	-	1194667	1192390	2277
134	-	3810304	3808027	2277
137	-	1407753	1405476	2277
139	+	2223034	2225311	2277
140	-	3532759	3530482	2277
141	-	3682012	3679732	2280
144	+	2936456	2938734	2278
145	+	1257883	1260160	2277
148	-	2470113	2467836	2277
149	+	3276207	3278478	2271
153	-	3130311	3128074	2237
154	+	4304954	4307231	2277
155	-	3180849	3178572	2277
157	-	1427390	1425113	2277
159	-	3319737	3317460	2277
160	+	174076	176353	2277
161	-	4277828	4275551	2277
163	-	4504248	4501971	2277
167	-	4521614	4519337	2277
168	-	161070	158793	2277
170	+	774786	777064	2278
171	-	4176799	4174590	2209
173	+	1065507	1067784	2277
175	+	4421428	4423705	2277
176	+	3810565	3812836	2271
